rr_config_id,path_id,sequence_number,status,record_type,session_date,entry_time,exit_time,holding_duration_minutes,direction,exit_reason,effective_exit_reason,pnl_points,candidate_pnl_points,executed_pnl_points,raw_stop_points,effective_stop_points,target_points,mae_points,mfe_points,cumulative_realized_points,cumulative_forward_only_points,cumulative_combined_points,source_trade_packet_id,source_session_date,source_entry_time,source_exit_time,source_exit_reason,source_ledger_id,evidence_status,excursion_confidence,strict_barrier_status,timestamp_policy,pf_scenario,expectancy_tilt,expected_weighted_source_pf,regime_scenario,point_scale_scenario
1_5rr,1,7,SYNTHETIC,HISTORICAL_PACKET,2026-07-15,2026-07-15T07:03:00+00:00,2026-07-15T10:15:00+00:00,192.0,short,BE,BE,-0.0,-0.0,-0.0,20.625,20.625,30.9375,3.2099422290066286,12.290057770993371,-200.0,-38.4375,-238.4375,1_5rr|validation|379_upper|2019-07-01 03:03:00-04:00,2019-07-01,2019-07-01 03:03:00-04:00,2019-07-01 06:15:00-04:00,BE,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,8,SYNTHETIC,HISTORICAL_PACKET,2026-07-16,2026-07-16T13:38:00+00:00,2026-07-16T13:56:00+00:00,18.0,long,TP,TP,73.125,73.125,73.125,48.75,48.75,73.125,18.502863178531697,77.7471368214683,-200.0,34.6875,-165.3125,1_5rr|validation|907_lower|2021-07-15 09:38:00-04:00,2021-07-15,2021-07-15 09:38:00-04:00,2021-07-15 09:56:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,9,SYNTHETIC,HISTORICAL_PACKET,2026-07-17,2026-07-17T07:37:00+00:00,2026-07-17T08:26:00+00:00,49.0,short,BE,BE,-0.0,-0.0,-0.0,47.625,47.625,71.4375,7.3953707738292,29.6046292261708,-200.0,34.6875,-165.3125,1_5rr|validation|1167_upper|2022-07-18 03:37:00-04:00,2022-07-18,2022-07-18 03:37:00-04:00,2022-07-18 04:26:00-04:00,BE,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,10,SYNTHETIC,HISTORICAL_PACKET,2026-07-20,2026-07-20T13:30:00+00:00,2026-07-20T15:04:00+00:00,94.0,short,TP,TP,7.875,7.875,7.875,5.25,5.25,7.875,2.1238154117991144,8.376184588200886,-200.0,42.5625,-157.4375,1_5rr|external_2013_2015|133_upper|2013-07-16 09:30:00-04:00,2013-07-16,2013-07-16 09:30:00-04:00,2013-07-16 11:04:00-04:00,TP,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,11,SYNTHETIC,HISTORICAL_PACKET,2026-08-03,2026-08-03T10:04:00+00:00,2026-08-03T14:35:00+00:00,271.0,short,TP,TP,120.9375,120.9375,120.9375,80.625,80.625,120.9375,43.15665972102579,124.3433402789742,-200.0,163.5,-36.5,1_5rr|validation|1180_upper|2022-08-04 06:04:00-04:00,2022-08-04,2022-08-04 06:04:00-04:00,2022-08-04 10:35:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,12,SYNTHETIC,HISTORICAL_PACKET,2026-08-04,2026-08-04T05:11:00+00:00,2026-08-04T05:55:00+00:00,44.0,short,TP,TP,13.5,13.5,13.5,9.0,9.0,13.5,0.2785554236725147,14.221444576327483,-200.0,177.0,-23.0,1_5rr|validation|932_upper|2021-08-23 01:11:00-04:00,2021-08-23,2021-08-23 01:11:00-04:00,2021-08-23 01:55:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,13,SYNTHETIC,HISTORICAL_PACKET,2026-08-05,2026-08-05T09:00:00+00:00,2026-08-05T11:22:00+00:00,142.0,short,TP,TP,6.75,6.75,6.75,4.5,4.5,6.75,0.1855178642499595,7.0644821357500405,-200.0,183.75,-16.25,1_5rr|external_2013_2015|152_upper|2013-08-13 05:00:00-04:00,2013-08-13,2013-08-13 05:00:00-04:00,2013-08-13 07:22:00-04:00,TP,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,14,SYNTHETIC,HISTORICAL_PACKET,2026-08-06,2026-08-06T06:14:00+00:00,2026-08-06T10:36:00+00:00,262.0,short,TP,TP,59.625,59.625,59.625,39.75,39.75,59.625,5.558516742014035,64.44148325798596,-200.0,243.375,43.375,1_5rr|validation|940_upper|2021-08-31 02:14:00-04:00,2021-08-31,2021-08-31 02:14:00-04:00,2021-08-31 06:36:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,15,SYNTHETIC,HISTORICAL_PACKET,2026-08-07,2026-08-07T07:44:00+00:00,2026-08-07T11:47:00+00:00,243.0,short,SL,SL,-56.25,-56.25,-56.25,56.25,56.25,84.375,59.04795451265818,14.20204548734182,-200.0,187.125,-12.875,1_5rr|build_years|1450_upper|2023-08-22 03:44:00-04:00,2023-08-22,2023-08-22 03:44:00-04:00,2023-08-22 07:47:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,16,SYNTHETIC,HISTORICAL_PACKET,2026-08-10,2026-08-10T13:03:00+00:00,2026-08-10T14:05:00+00:00,62.0,short,TP,TP,177.1875,177.1875,177.1875,118.125,118.125,177.1875,50.556116700368875,177.44388329963112,-200.0,364.3125,164.3125,1_5rr|validation|1194_upper|2022-08-26 09:03:00-04:00,2022-08-26,2022-08-26 09:03:00-04:00,2022-08-26 10:05:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,17,SYNTHETIC,HISTORICAL_PACKET,2026-08-11,2026-08-11T11:58:00+00:00,2026-08-11T13:00:00+00:00,62.0,short,BE,BE,-0.0,-0.0,-0.0,4.5,4.5,6.75,0.672322511357379,1.077677488642621,-200.0,364.3125,164.3125,1_5rr|external_2013_2015|156_upper|2013-08-22 21:32:00-04:00,2013-08-23,2013-08-22 21:32:00-04:00,2013-08-22 22:34:00-04:00,BE,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,18,SYNTHETIC,HISTORICAL_PACKET,2026-08-12,2026-08-12T13:50:00+00:00,2026-08-12T14:57:00+00:00,67.0,long,SL,SL,-51.0,-51.0,-51.0,51.0,51.0,76.5,53.52502596693557,8.724974033064427,-200.0,313.3125,113.3125,1_5rr|validation|1190_lower|2022-08-19 09:50:00-04:00,2022-08-19,2022-08-19 09:50:00-04:00,2022-08-19 10:57:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,19,SYNTHETIC,HISTORICAL_PACKET,2026-08-13,2026-08-13T13:46:00+00:00,2026-08-13T19:00:00+00:00,314.0,short,cutoff,cutoff,-48.98317570533436,-48.98317570533436,-48.98317570533436,88.5,88.5,132.75,80.73317570533436,15.76682429466564,-200.0,264.32932429466564,64.32932429466564,1_5rr|validation|933_upper|2021-08-20 09:46:00-04:00,2021-08-20,2021-08-20 09:46:00-04:00,2021-08-20 15:00:00-04:00,cutoff,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,20,SYNTHETIC,HISTORICAL_PACKET,2026-08-14,2026-08-14T12:08:00+00:00,2026-08-14T13:28:00+00:00,80.0,long,BE,BE,0.0,0.0,0.0,15.375,15.375,23.0625,3.423904777642747,14.326095222357251,-200.0,264.32932429466564,64.32932429466564,1_5rr|build_years|161_lower|2018-08-17 08:08:00-04:00,2018-08-17,2018-08-17 08:08:00-04:00,2018-08-17 09:28:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
