path_id,plan_key,event_order,month_index,date,stage,event,amount,balance,floor,attempt,note,strategy_path_id,prefix_application_basis
74,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50166.0,49700.0,1,capital budget exhausted or rebuys disabled,74,ACCOUNT_STATE_BEFORE_PREFIX
74,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-15,funded,funded_failed,0.0,50580.0,49950.0,1,Drawdown breached,74,ACCOUNT_STATE_BEFORE_PREFIX
74,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50580.0,49950.0,1,capital budget exhausted or rebuys disabled,74,ACCOUNT_STATE_BEFORE_PREFIX
75,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,75,ACCOUNT_STATE_BEFORE_PREFIX
75,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,75,ACCOUNT_STATE_BEFORE_PREFIX
75,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,75,ACCOUNT_STATE_BEFORE_PREFIX
75,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,75,ACCOUNT_STATE_BEFORE_PREFIX
76,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-15,funded,funded_failed,0.0,50004.0,49700.0,1,Drawdown breached,76,ACCOUNT_STATE_BEFORE_PREFIX
76,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50004.0,49700.0,1,capital budget exhausted or rebuys disabled,76,ACCOUNT_STATE_BEFORE_PREFIX
76,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,50184.0,49950.0,1,Drawdown breached,76,ACCOUNT_STATE_BEFORE_PREFIX
76,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50184.0,49950.0,1,capital budget exhausted or rebuys disabled,76,ACCOUNT_STATE_BEFORE_PREFIX
77,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49770.0,49700.0,1,Drawdown breached,77,ACCOUNT_STATE_BEFORE_PREFIX
77,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49770.0,49700.0,1,capital budget exhausted or rebuys disabled,77,ACCOUNT_STATE_BEFORE_PREFIX
77,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,77,ACCOUNT_STATE_BEFORE_PREFIX
77,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,77,ACCOUNT_STATE_BEFORE_PREFIX
78,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,78,ACCOUNT_STATE_BEFORE_PREFIX
78,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,78,ACCOUNT_STATE_BEFORE_PREFIX
78,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,78,ACCOUNT_STATE_BEFORE_PREFIX
78,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,78,ACCOUNT_STATE_BEFORE_PREFIX
79,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49800.0,49700.0,1,Drawdown breached,79,ACCOUNT_STATE_BEFORE_PREFIX
79,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49800.0,49700.0,1,capital budget exhausted or rebuys disabled,79,ACCOUNT_STATE_BEFORE_PREFIX
79,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,79,ACCOUNT_STATE_BEFORE_PREFIX
79,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,79,ACCOUNT_STATE_BEFORE_PREFIX
80,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-03,funded,funded_failed,0.0,50094.0,49700.0,1,Drawdown breached,80,ACCOUNT_STATE_BEFORE_PREFIX
80,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50094.0,49700.0,1,capital budget exhausted or rebuys disabled,80,ACCOUNT_STATE_BEFORE_PREFIX
80,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-03,funded,funded_failed,0.0,50094.0,49950.0,1,Drawdown breached,80,ACCOUNT_STATE_BEFORE_PREFIX
80,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50094.0,49950.0,1,capital budget exhausted or rebuys disabled,80,ACCOUNT_STATE_BEFORE_PREFIX
81,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,49722.0,49700.0,1,Drawdown breached,81,ACCOUNT_STATE_BEFORE_PREFIX
81,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49722.0,49700.0,1,capital budget exhausted or rebuys disabled,81,ACCOUNT_STATE_BEFORE_PREFIX
81,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50325.0,49950.0,1,Drawdown breached,81,ACCOUNT_STATE_BEFORE_PREFIX
81,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50325.0,49950.0,1,capital budget exhausted or rebuys disabled,81,ACCOUNT_STATE_BEFORE_PREFIX
82,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,49808.3533401179,49700.0,1,Drawdown breached,82,ACCOUNT_STATE_BEFORE_PREFIX
82,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49808.3533401179,49700.0,1,capital budget exhausted or rebuys disabled,82,ACCOUNT_STATE_BEFORE_PREFIX
82,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50397.0,49950.0,1,Drawdown breached,82,ACCOUNT_STATE_BEFORE_PREFIX
82,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50397.0,49950.0,1,capital budget exhausted or rebuys disabled,82,ACCOUNT_STATE_BEFORE_PREFIX
83,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50169.0,49700.0,1,Drawdown breached,83,ACCOUNT_STATE_BEFORE_PREFIX
83,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50169.0,49700.0,1,capital budget exhausted or rebuys disabled,83,ACCOUNT_STATE_BEFORE_PREFIX
83,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50169.0,49950.0,1,Drawdown breached,83,ACCOUNT_STATE_BEFORE_PREFIX
83,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50169.0,49950.0,1,capital budget exhausted or rebuys disabled,83,ACCOUNT_STATE_BEFORE_PREFIX
84,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,84,ACCOUNT_STATE_BEFORE_PREFIX
84,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,84,ACCOUNT_STATE_BEFORE_PREFIX
84,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,84,ACCOUNT_STATE_BEFORE_PREFIX
84,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,84,ACCOUNT_STATE_BEFORE_PREFIX
85,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,50013.0,49700.0,1,Drawdown breached,85,ACCOUNT_STATE_BEFORE_PREFIX
85,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50013.0,49700.0,1,capital budget exhausted or rebuys disabled,85,ACCOUNT_STATE_BEFORE_PREFIX
85,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,85,ACCOUNT_STATE_BEFORE_PREFIX
85,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,85,ACCOUNT_STATE_BEFORE_PREFIX
86,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,funded_failed,0.0,50160.0,49700.0,1,Drawdown breached,86,ACCOUNT_STATE_BEFORE_PREFIX
86,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50160.0,49700.0,1,capital budget exhausted or rebuys disabled,86,ACCOUNT_STATE_BEFORE_PREFIX
86,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,50064.0,49950.0,1,Drawdown breached,86,ACCOUNT_STATE_BEFORE_PREFIX
86,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50064.0,49950.0,1,capital budget exhausted or rebuys disabled,86,ACCOUNT_STATE_BEFORE_PREFIX
87,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,87,ACCOUNT_STATE_BEFORE_PREFIX
87,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,87,ACCOUNT_STATE_BEFORE_PREFIX
87,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,87,ACCOUNT_STATE_BEFORE_PREFIX
87,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,87,ACCOUNT_STATE_BEFORE_PREFIX
88,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-05,funded,funded_failed,0.0,50109.0,49950.0,1,Drawdown breached,88,ACCOUNT_STATE_BEFORE_PREFIX
88,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50109.0,49950.0,1,capital budget exhausted or rebuys disabled,88,ACCOUNT_STATE_BEFORE_PREFIX
89,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,89,ACCOUNT_STATE_BEFORE_PREFIX
89,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,89,ACCOUNT_STATE_BEFORE_PREFIX
89,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,89,ACCOUNT_STATE_BEFORE_PREFIX
89,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,89,ACCOUNT_STATE_BEFORE_PREFIX
90,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,49842.0,49700.0,1,Drawdown breached,90,ACCOUNT_STATE_BEFORE_PREFIX
90,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49842.0,49700.0,1,capital budget exhausted or rebuys disabled,90,ACCOUNT_STATE_BEFORE_PREFIX
90,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,90,ACCOUNT_STATE_BEFORE_PREFIX
90,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,90,ACCOUNT_STATE_BEFORE_PREFIX
91,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,91,ACCOUNT_STATE_BEFORE_PREFIX
91,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-19,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,91,ACCOUNT_STATE_BEFORE_PREFIX
91,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,91,ACCOUNT_STATE_BEFORE_PREFIX
91,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-19,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,91,ACCOUNT_STATE_BEFORE_PREFIX
92,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,92,ACCOUNT_STATE_BEFORE_PREFIX
92,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,92,ACCOUNT_STATE_BEFORE_PREFIX
92,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,92,ACCOUNT_STATE_BEFORE_PREFIX
92,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,92,ACCOUNT_STATE_BEFORE_PREFIX
93,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-17,funded,funded_failed,0.0,49983.0,49700.0,1,Drawdown breached,93,ACCOUNT_STATE_BEFORE_PREFIX
93,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49983.0,49700.0,1,capital budget exhausted or rebuys disabled,93,ACCOUNT_STATE_BEFORE_PREFIX
93,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-17,funded,funded_failed,0.0,49983.0,49950.0,1,Drawdown breached,93,ACCOUNT_STATE_BEFORE_PREFIX
93,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49983.0,49950.0,1,capital budget exhausted or rebuys disabled,93,ACCOUNT_STATE_BEFORE_PREFIX
94,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50001.0,49700.0,1,Drawdown breached,94,ACCOUNT_STATE_BEFORE_PREFIX
94,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50001.0,49700.0,1,capital budget exhausted or rebuys disabled,94,ACCOUNT_STATE_BEFORE_PREFIX
94,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50001.0,49950.0,1,Drawdown breached,94,ACCOUNT_STATE_BEFORE_PREFIX
94,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50001.0,49950.0,1,capital budget exhausted or rebuys disabled,94,ACCOUNT_STATE_BEFORE_PREFIX
95,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,95,ACCOUNT_STATE_BEFORE_PREFIX
95,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,95,ACCOUNT_STATE_BEFORE_PREFIX
95,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,95,ACCOUNT_STATE_BEFORE_PREFIX
95,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,95,ACCOUNT_STATE_BEFORE_PREFIX
96,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,96,ACCOUNT_STATE_BEFORE_PREFIX
96,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,96,ACCOUNT_STATE_BEFORE_PREFIX
96,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,96,ACCOUNT_STATE_BEFORE_PREFIX
96,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,96,ACCOUNT_STATE_BEFORE_PREFIX
97,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,50199.0,49950.0,1,Drawdown breached,97,ACCOUNT_STATE_BEFORE_PREFIX
97,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50199.0,49950.0,1,capital budget exhausted or rebuys disabled,97,ACCOUNT_STATE_BEFORE_PREFIX
98,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,funded_failed,0.0,49791.0,49700.0,1,Drawdown breached,98,ACCOUNT_STATE_BEFORE_PREFIX
98,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49791.0,49700.0,1,capital budget exhausted or rebuys disabled,98,ACCOUNT_STATE_BEFORE_PREFIX
98,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,50169.0,49950.0,1,Drawdown breached,98,ACCOUNT_STATE_BEFORE_PREFIX
98,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50169.0,49950.0,1,capital budget exhausted or rebuys disabled,98,ACCOUNT_STATE_BEFORE_PREFIX
99,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49700.0,1,Drawdown breached,99,ACCOUNT_STATE_BEFORE_PREFIX
99,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49700.0,1,capital budget exhausted or rebuys disabled,99,ACCOUNT_STATE_BEFORE_PREFIX
99,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,50100.0,49950.0,1,Drawdown breached,99,ACCOUNT_STATE_BEFORE_PREFIX
99,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50100.0,49950.0,1,capital budget exhausted or rebuys disabled,99,ACCOUNT_STATE_BEFORE_PREFIX
