path_id,plan_key,event_order,month_index,date,stage,event,amount,balance,floor,attempt,note,strategy_path_id,account_path_id,prefix_application_basis
191,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,47,191,ACCOUNT_STATE_BEFORE_PREFIX
192,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-07,funded,payout,563.0,52100.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=563.00; trader_profit_split=1.00,48,192,ACCOUNT_STATE_BEFORE_PREFIX
193,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,48,193,ACCOUNT_STATE_BEFORE_PREFIX
193,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,48,193,ACCOUNT_STATE_BEFORE_PREFIX
194,TakeProfitTrader - PRO 50K - Funded only,1,2,2026-08-04,funded,payout,1752.4,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2190.50; trader_profit_split=0.80,48,194,ACCOUNT_STATE_BEFORE_PREFIX
194,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-05,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,48,194,ACCOUNT_STATE_BEFORE_PREFIX
194,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,48,194,ACCOUNT_STATE_BEFORE_PREFIX
195,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,48,195,ACCOUNT_STATE_BEFORE_PREFIX
195,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,48,195,ACCOUNT_STATE_BEFORE_PREFIX
197,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-17,funded,payout,1500.0,53044.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,49,197,ACCOUNT_STATE_BEFORE_PREFIX
199,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-14,funded,payout,1657.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2072.00; trader_profit_split=0.80,49,199,ACCOUNT_STATE_BEFORE_PREFIX
199,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-15,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,49,199,ACCOUNT_STATE_BEFORE_PREFIX
199,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,49,199,ACCOUNT_STATE_BEFORE_PREFIX
201,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,payout,1500.0,54136.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,50,201,ACCOUNT_STATE_BEFORE_PREFIX
201,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-11,funded,payout,1500.0,57341.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,50,201,ACCOUNT_STATE_BEFORE_PREFIX
202,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-20,funded,payout,1694.4,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2118.00; trader_profit_split=0.80,50,202,ACCOUNT_STATE_BEFORE_PREFIX
202,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-03,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,50,202,ACCOUNT_STATE_BEFORE_PREFIX
202,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,50,202,ACCOUNT_STATE_BEFORE_PREFIX
203,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,payout,1948.8000000000002,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2436.00; trader_profit_split=0.80,50,203,ACCOUNT_STATE_BEFORE_PREFIX
203,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-13,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,50,203,ACCOUNT_STATE_BEFORE_PREFIX
203,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,50,203,ACCOUNT_STATE_BEFORE_PREFIX
204,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-13,funded,payout,630.5,52100.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=630.50; trader_profit_split=1.00,51,204,ACCOUNT_STATE_BEFORE_PREFIX
205,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,51,205,ACCOUNT_STATE_BEFORE_PREFIX
205,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,51,205,ACCOUNT_STATE_BEFORE_PREFIX
206,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-17,funded,payout,1621.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2027.00; trader_profit_split=0.80,51,206,ACCOUNT_STATE_BEFORE_PREFIX
206,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-20,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,51,206,ACCOUNT_STATE_BEFORE_PREFIX
206,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,51,206,ACCOUNT_STATE_BEFORE_PREFIX
207,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,51,207,ACCOUNT_STATE_BEFORE_PREFIX
207,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,51,207,ACCOUNT_STATE_BEFORE_PREFIX
209,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-12,funded,funded_failed,0.0,50119.0,50072.0,1,Drawdown breached,52,209,ACCOUNT_STATE_BEFORE_PREFIX
209,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50119.0,50072.0,1,capital budget exhausted or rebuys disabled,52,209,ACCOUNT_STATE_BEFORE_PREFIX
211,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-13,funded,payout,1657.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2072.00; trader_profit_split=0.80,52,211,ACCOUNT_STATE_BEFORE_PREFIX
211,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-14,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,52,211,ACCOUNT_STATE_BEFORE_PREFIX
211,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,52,211,ACCOUNT_STATE_BEFORE_PREFIX
213,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,payout,1500.0,53408.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,53,213,ACCOUNT_STATE_BEFORE_PREFIX
215,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,payout,1657.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2072.00; trader_profit_split=0.80,53,215,ACCOUNT_STATE_BEFORE_PREFIX
215,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-13,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,53,215,ACCOUNT_STATE_BEFORE_PREFIX
215,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,53,215,ACCOUNT_STATE_BEFORE_PREFIX
216,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-07,funded,payout,726.75,52100.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=726.75; trader_profit_split=1.00,54,216,ACCOUNT_STATE_BEFORE_PREFIX
217,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,54,217,ACCOUNT_STATE_BEFORE_PREFIX
217,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,54,217,ACCOUNT_STATE_BEFORE_PREFIX
218,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-20,funded,payout,1694.4,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2118.00; trader_profit_split=0.80,54,218,ACCOUNT_STATE_BEFORE_PREFIX
218,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-03,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,54,218,ACCOUNT_STATE_BEFORE_PREFIX
218,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,54,218,ACCOUNT_STATE_BEFORE_PREFIX
219,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,54,219,ACCOUNT_STATE_BEFORE_PREFIX
219,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,54,219,ACCOUNT_STATE_BEFORE_PREFIX
221,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,55,221,ACCOUNT_STATE_BEFORE_PREFIX
221,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,55,221,ACCOUNT_STATE_BEFORE_PREFIX
222,TakeProfitTrader - PRO 50K - Funded only,1,2,2026-08-12,funded,payout,1623.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2029.50; trader_profit_split=0.80,55,222,ACCOUNT_STATE_BEFORE_PREFIX
222,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-13,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,55,222,ACCOUNT_STATE_BEFORE_PREFIX
222,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,55,222,ACCOUNT_STATE_BEFORE_PREFIX
223,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,55,223,ACCOUNT_STATE_BEFORE_PREFIX
223,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,55,223,ACCOUNT_STATE_BEFORE_PREFIX
225,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,56,225,ACCOUNT_STATE_BEFORE_PREFIX
225,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,56,225,ACCOUNT_STATE_BEFORE_PREFIX
226,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-17,funded,payout,1621.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2027.00; trader_profit_split=0.80,56,226,ACCOUNT_STATE_BEFORE_PREFIX
226,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-20,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,56,226,ACCOUNT_STATE_BEFORE_PREFIX
226,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,56,226,ACCOUNT_STATE_BEFORE_PREFIX
227,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,56,227,ACCOUNT_STATE_BEFORE_PREFIX
227,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,56,227,ACCOUNT_STATE_BEFORE_PREFIX
229,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,57,229,ACCOUNT_STATE_BEFORE_PREFIX
229,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,57,229,ACCOUNT_STATE_BEFORE_PREFIX
231,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,57,231,ACCOUNT_STATE_BEFORE_PREFIX
231,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,57,231,ACCOUNT_STATE_BEFORE_PREFIX
233,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,58,233,ACCOUNT_STATE_BEFORE_PREFIX
233,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,58,233,ACCOUNT_STATE_BEFORE_PREFIX
235,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,58,235,ACCOUNT_STATE_BEFORE_PREFIX
235,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,58,235,ACCOUNT_STATE_BEFORE_PREFIX
237,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-15,funded,payout,1500.0,53772.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,59,237,ACCOUNT_STATE_BEFORE_PREFIX
237,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-17,funded,funded_failed,0.0,50157.0,50100.0,1,Drawdown breached,59,237,ACCOUNT_STATE_BEFORE_PREFIX
237,Apex Trader Funding - EOD PA 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50157.0,50100.0,1,capital budget exhausted or rebuys disabled,59,237,ACCOUNT_STATE_BEFORE_PREFIX
239,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,payout,1948.8000000000002,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2436.00; trader_profit_split=0.80,59,239,ACCOUNT_STATE_BEFORE_PREFIX
239,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-13,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,59,239,ACCOUNT_STATE_BEFORE_PREFIX
239,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,59,239,ACCOUNT_STATE_BEFORE_PREFIX
241,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,60,241,ACCOUNT_STATE_BEFORE_PREFIX
241,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,60,241,ACCOUNT_STATE_BEFORE_PREFIX
242,TakeProfitTrader - PRO 50K - Funded only,1,2,2026-08-10,funded,payout,1752.2,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2190.25; trader_profit_split=0.80,60,242,ACCOUNT_STATE_BEFORE_PREFIX
242,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-11,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,60,242,ACCOUNT_STATE_BEFORE_PREFIX
242,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,60,242,ACCOUNT_STATE_BEFORE_PREFIX
243,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,60,243,ACCOUNT_STATE_BEFORE_PREFIX
243,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,60,243,ACCOUNT_STATE_BEFORE_PREFIX
245,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,61,245,ACCOUNT_STATE_BEFORE_PREFIX
245,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,61,245,ACCOUNT_STATE_BEFORE_PREFIX
247,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,61,247,ACCOUNT_STATE_BEFORE_PREFIX
247,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,61,247,ACCOUNT_STATE_BEFORE_PREFIX
249,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,62,249,ACCOUNT_STATE_BEFORE_PREFIX
249,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,62,249,ACCOUNT_STATE_BEFORE_PREFIX
251,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,62,251,ACCOUNT_STATE_BEFORE_PREFIX
251,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,62,251,ACCOUNT_STATE_BEFORE_PREFIX
253,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-17,funded,payout,1500.0,53408.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,63,253,ACCOUNT_STATE_BEFORE_PREFIX
253,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-11,funded,funded_failed,0.0,50489.0,50100.0,1,Drawdown breached,63,253,ACCOUNT_STATE_BEFORE_PREFIX
253,Apex Trader Funding - EOD PA 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50489.0,50100.0,1,capital budget exhausted or rebuys disabled,63,253,ACCOUNT_STATE_BEFORE_PREFIX
255,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-13,funded,payout,1948.8000000000002,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2436.00; trader_profit_split=0.80,63,255,ACCOUNT_STATE_BEFORE_PREFIX
255,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-14,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,63,255,ACCOUNT_STATE_BEFORE_PREFIX
255,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,63,255,ACCOUNT_STATE_BEFORE_PREFIX
257,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,64,257,ACCOUNT_STATE_BEFORE_PREFIX
257,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,64,257,ACCOUNT_STATE_BEFORE_PREFIX
259,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,64,259,ACCOUNT_STATE_BEFORE_PREFIX
259,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,64,259,ACCOUNT_STATE_BEFORE_PREFIX
261,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,65,261,ACCOUNT_STATE_BEFORE_PREFIX
261,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,65,261,ACCOUNT_STATE_BEFORE_PREFIX
263,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,65,263,ACCOUNT_STATE_BEFORE_PREFIX
263,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,65,263,ACCOUNT_STATE_BEFORE_PREFIX
265,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,66,265,ACCOUNT_STATE_BEFORE_PREFIX
265,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,66,265,ACCOUNT_STATE_BEFORE_PREFIX
266,TakeProfitTrader - PRO 50K - Funded only,1,2,2026-08-13,funded,payout,1748.0,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2185.00; trader_profit_split=0.80,66,266,ACCOUNT_STATE_BEFORE_PREFIX
266,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-14,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,66,266,ACCOUNT_STATE_BEFORE_PREFIX
266,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,66,266,ACCOUNT_STATE_BEFORE_PREFIX
267,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,66,267,ACCOUNT_STATE_BEFORE_PREFIX
267,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,66,267,ACCOUNT_STATE_BEFORE_PREFIX
269,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-15,funded,payout,1500.0,53044.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,67,269,ACCOUNT_STATE_BEFORE_PREFIX
269,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-07,funded,payout,1500.0,55283.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,67,269,ACCOUNT_STATE_BEFORE_PREFIX
270,TakeProfitTrader - PRO 50K - Funded only,1,2,2026-08-07,funded,payout,1656.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2070.75; trader_profit_split=0.80,67,270,ACCOUNT_STATE_BEFORE_PREFIX
270,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-10,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,67,270,ACCOUNT_STATE_BEFORE_PREFIX
270,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,67,270,ACCOUNT_STATE_BEFORE_PREFIX
271,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,payout,1657.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2072.00; trader_profit_split=0.80,67,271,ACCOUNT_STATE_BEFORE_PREFIX
271,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-13,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,67,271,ACCOUNT_STATE_BEFORE_PREFIX
271,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,67,271,ACCOUNT_STATE_BEFORE_PREFIX
273,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,68,273,ACCOUNT_STATE_BEFORE_PREFIX
273,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,68,273,ACCOUNT_STATE_BEFORE_PREFIX
275,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,68,275,ACCOUNT_STATE_BEFORE_PREFIX
275,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,68,275,ACCOUNT_STATE_BEFORE_PREFIX
277,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,69,277,ACCOUNT_STATE_BEFORE_PREFIX
277,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,69,277,ACCOUNT_STATE_BEFORE_PREFIX
279,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,69,279,ACCOUNT_STATE_BEFORE_PREFIX
279,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,69,279,ACCOUNT_STATE_BEFORE_PREFIX
281,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,70,281,ACCOUNT_STATE_BEFORE_PREFIX
281,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,70,281,ACCOUNT_STATE_BEFORE_PREFIX
283,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,70,283,ACCOUNT_STATE_BEFORE_PREFIX
283,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,70,283,ACCOUNT_STATE_BEFORE_PREFIX
285,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,71,285,ACCOUNT_STATE_BEFORE_PREFIX
