rr_config_id,path_id,sequence_number,status,record_type,session_date,entry_time,exit_time,holding_duration_minutes,direction,exit_reason,effective_exit_reason,pnl_points,candidate_pnl_points,executed_pnl_points,raw_stop_points,effective_stop_points,target_points,mae_points,mfe_points,cumulative_realized_points,cumulative_forward_only_points,cumulative_combined_points,source_trade_packet_id,source_session_date,source_entry_time,source_exit_time,source_exit_reason,source_ledger_id,evidence_status,excursion_confidence,strict_barrier_status,timestamp_policy,pf_scenario,expectancy_tilt,expected_weighted_source_pf,regime_scenario,point_scale_scenario
1rr,23,7,SYNTHETIC,HISTORICAL_PACKET,2026-07-15,2026-07-15T13:48:00+00:00,2026-07-15T14:52:00+00:00,64.0,short,BE,BE,-0.0,-0.0,-0.0,6.375,6.375,6.375,3.830770956131346,4.919229043868654,-50.0,-27.154280432350788,-77.15428043235079,1rr|external_2013_2015|129_upper|2013-07-10 09:48:00-04:00,2013-07-10,2013-07-10 09:48:00-04:00,2013-07-10 10:52:00-04:00,BE,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,8,SYNTHETIC,HISTORICAL_PACKET,2026-07-16,2026-07-16T12:30:00+00:00,2026-07-16T12:31:00+00:00,1.0,short,SL,SL,-47.25,-47.25,-47.25,47.25,47.25,47.25,53.13120580343639,48.86879419656361,-50.0,-74.40428043235079,-124.40428043235079,1rr|build_years|1418_upper|2023-07-12 08:30:00-04:00,2023-07-12,2023-07-12 08:30:00-04:00,2023-07-12 08:31:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,9,SYNTHETIC,HISTORICAL_PACKET,2026-07-17,2026-07-17T13:40:00+00:00,2026-07-17T14:35:00+00:00,55.0,short,BE,BE,-0.0,-0.0,-0.0,14.25,14.25,14.25,0.8741452083722834,8.625854791627717,-50.0,-74.40428043235079,-124.40428043235079,1rr|external_2013_2015|134_upper|2013-07-17 09:40:00-04:00,2013-07-17,2013-07-17 09:40:00-04:00,2013-07-17 10:35:00-04:00,BE,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,10,SYNTHETIC,HISTORICAL_PACKET,2026-07-20,2026-07-20T10:40:00+00:00,2026-07-20T13:00:00+00:00,140.0,short,TP,TP,45.75,45.75,45.75,45.75,45.75,45.75,19.350162366197765,48.899837633802235,-50.0,-28.654280432350788,-78.65428043235079,1rr|build_years|644_upper|2020-07-06 19:33:00-04:00,2020-07-07,2020-07-06 19:33:00-04:00,2020-07-06 21:53:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,11,SYNTHETIC,HISTORICAL_PACKET,2026-08-03,2026-08-03T13:03:00+00:00,2026-08-03T14:02:00+00:00,59.0,short,TP,TP,118.125,118.125,118.125,118.125,118.125,118.125,50.556116700368875,168.94388329963112,-50.0,89.47071956764921,39.47071956764921,1rr|validation|1194_upper|2022-08-26 09:03:00-04:00,2022-08-26,2022-08-26 09:03:00-04:00,2022-08-26 10:02:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,12,SYNTHETIC,HISTORICAL_PACKET,2026-08-04,2026-08-04T13:33:00+00:00,2026-08-04T14:12:00+00:00,39.0,long,SL,SL,-17.25,-17.25,-17.25,17.25,17.25,17.25,19.27468506050036,5.97531493949964,-50.0,72.22071956764921,22.220719567649212,1rr|external_2013_2015|150_lower|2013-08-15 09:33:00-04:00,2013-08-15,2013-08-15 09:33:00-04:00,2013-08-15 10:12:00-04:00,SL,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,13,SYNTHETIC,HISTORICAL_PACKET,2026-08-05,2026-08-05T13:35:00+00:00,2026-08-05T14:28:00+00:00,53.0,short,TP,TP,62.625,62.625,62.625,62.625,62.625,62.625,28.571572607375856,73.42842739262414,-50.0,134.8457195676492,84.84571956764921,1rr|build_years|672_upper|2020-08-18 09:35:00-04:00,2020-08-18,2020-08-18 09:35:00-04:00,2020-08-18 10:28:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,14,SYNTHETIC,HISTORICAL_PACKET,2026-08-06,2026-08-06T12:30:00+00:00,2026-08-06T12:32:00+00:00,2.0,short,SL,SL,-54.0,-54.0,-54.0,54.0,54.0,54.0,65.50536414605449,213.9946358539455,-50.0,80.84571956764921,30.845719567649212,1rr|validation|1184_upper|2022-08-10 08:30:00-04:00,2022-08-10,2022-08-10 08:30:00-04:00,2022-08-10 08:32:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,15,SYNTHETIC,HISTORICAL_PACKET,2026-08-07,2026-08-07T13:42:00+00:00,2026-08-07T13:49:00+00:00,7.0,short,SL,SL,-10.875,-10.875,-10.875,10.875,10.875,10.875,11.552489636937024,4.197510363062975,-50.0,69.97071956764921,19.970719567649212,1rr|build_years|165_upper|2018-08-23 09:42:00-04:00,2018-08-23,2018-08-23 09:42:00-04:00,2018-08-23 09:49:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,16,SYNTHETIC,HISTORICAL_PACKET,2026-08-10,2026-08-10T08:00:00+00:00,2026-08-10T13:39:00+00:00,339.0,short,SL,SL,-56.625,-56.625,-56.625,56.625,56.625,56.625,57.31717364092583,10.68282635907417,-50.0,13.345719567649212,-36.65428043235079,1rr|build_years|678_upper|2020-08-24 04:00:00-04:00,2020-08-24,2020-08-24 04:00:00-04:00,2020-08-24 09:39:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,17,SYNTHETIC,HISTORICAL_PACKET,2026-08-11,2026-08-11T13:36:00+00:00,2026-08-11T14:29:00+00:00,53.0,long,TP,TP,63.75,63.75,63.75,63.75,63.75,63.75,15.17257734829036,65.07742265170964,-50.0,77.09571956764921,27.095719567649212,1rr|validation|925_lower|2021-08-12 09:36:00-04:00,2021-08-12,2021-08-12 09:36:00-04:00,2021-08-12 10:29:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,18,SYNTHETIC,HISTORICAL_PACKET,2026-08-12,2026-08-12T13:31:00+00:00,2026-08-12T14:20:00+00:00,49.0,short,BE,BE,-0.0,-0.0,-0.0,93.375,93.375,93.375,30.6106694054979,30.8893305945021,-50.0,77.09571956764921,27.095719567649212,1rr|build_years|670_upper|2020-08-13 09:31:00-04:00,2020-08-13,2020-08-13 09:31:00-04:00,2020-08-13 10:20:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,19,SYNTHETIC,HISTORICAL_PACKET,2026-08-13,2026-08-13T13:33:00+00:00,2026-08-13T13:38:00+00:00,5.0,short,SL,SL,-22.125,-22.125,-22.125,22.125,22.125,22.125,25.094389643058093,8.155610356941907,-50.0,54.97071956764921,4.970719567649212,1rr|validation|936_upper|2021-08-30 09:33:00-04:00,2021-08-30,2021-08-30 09:33:00-04:00,2021-08-30 09:38:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,20,SYNTHETIC,HISTORICAL_PACKET,2026-08-14,2026-08-14T12:16:00+00:00,2026-08-14T13:31:00+00:00,75.0,short,BE,BE,-0.0,-0.0,-0.0,86.25,86.25,86.25,12.197323172022152,50.80267682797785,-50.0,54.97071956764921,4.970719567649212,1rr|build_years|1442_upper|2023-08-31 08:16:00-04:00,2023-08-31,2023-08-31 08:16:00-04:00,2023-08-31 09:31:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,21,SYNTHETIC,HISTORICAL_PACKET,2026-08-17,2026-08-17T13:35:00+00:00,2026-08-17T14:28:00+00:00,53.0,short,TP,TP,62.625,62.625,62.625,62.625,62.625,62.625,28.571572607375856,73.42842739262414,-50.0,117.59571956764921,67.59571956764921,1rr|build_years|672_upper|2020-08-18 09:35:00-04:00,2020-08-18,2020-08-18 09:35:00-04:00,2020-08-18 10:28:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,23,22,SYNTHETIC,HISTORICAL_PACKET,2026-08-18,2026-08-18T11:58:00+00:00,2026-08-18T13:00:00+00:00,62.0,short,BE,BE,-0.0,-0.0,-0.0,4.5,4.5,4.5,0.672322511357379,1.077677488642621,-50.0,117.59571956764921,67.59571956764921,1rr|external_2013_2015|156_upper|2013-08-22 21:32:00-04:00,2013-08-23,2013-08-22 21:32:00-04:00,2013-08-22 22:34:00-04:00,BE,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,1,REALIZED,EXECUTED_TRADE,2026-07-07,,,,,TP,TP,150.0,150.0,150.0,,,,,,150.0,0.0,150.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,2,REALIZED,EXECUTED_TRADE,2026-07-08,,,,,SL,SL,-200.0,-200.0,-200.0,,,,,,-50.0,0.0,-50.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,3,SYNTHETIC,HISTORICAL_PACKET,2026-07-09,2026-07-09T12:30:00+00:00,2026-07-09T12:31:00+00:00,1.0,long,TP,TP,49.5,49.5,49.5,49.5,49.5,49.5,23.318530530343196,350.1814694696568,-50.0,49.5,-0.5,1rr|validation|1160_lower|2022-07-13 08:30:00-04:00,2022-07-13,2022-07-13 08:30:00-04:00,2022-07-13 08:31:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,4,SYNTHETIC,HISTORICAL_PACKET,2026-07-10,2026-07-10T02:36:00+00:00,2026-07-10T04:09:00+00:00,93.0,short,BE,BE,-0.0,-0.0,-0.0,43.5,43.5,43.5,3.9732645355561544,13.526735464443846,-50.0,49.5,-0.5,1rr|validation|1154_upper|2022-07-19 22:36:00-04:00,2022-07-20,2022-07-19 22:36:00-04:00,2022-07-20 00:09:00-04:00,BE,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,5,SYNTHETIC,HISTORICAL_PACKET,2026-07-13,2026-07-13T01:00:00+00:00,2026-07-13T13:40:00+00:00,760.0,long,SL,SL,-27.75,-27.75,-27.75,27.75,27.75,27.75,32.185882126801516,7.314117873198484,-50.0,21.75,-28.25,1rr|build_years|140_lower|2018-07-22 21:00:00-04:00,2018-07-23,2018-07-22 21:00:00-04:00,2018-07-23 09:40:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,6,SYNTHETIC,HISTORICAL_PACKET,2026-07-14,2026-07-14T12:49:00+00:00,2026-07-14T13:38:00+00:00,49.0,short,TP,TP,4.875,4.875,4.875,4.875,4.875,4.875,0.5232496049902693,5.476750395009731,-50.0,26.625,-23.375,1rr|external_2013_2015|143_upper|2013-07-30 08:49:00-04:00,2013-07-30,2013-07-30 08:49:00-04:00,2013-07-30 09:38:00-04:00,TP,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,7,SYNTHETIC,HISTORICAL_PACKET,2026-07-15,2026-07-15T13:33:00+00:00,2026-07-15T19:00:00+00:00,327.0,short,cutoff,cutoff,-73.58083248526236,-73.58083248526236,-73.58083248526236,102.75,102.75,102.75,85.83083248526236,63.91916751473764,-50.0,-46.95583248526236,-96.95583248526236,1rr|build_years|638_upper|2020-07-01 09:33:00-04:00,2020-07-01,2020-07-01 09:33:00-04:00,2020-07-01 15:00:00-04:00,cutoff,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,8,SYNTHETIC,HISTORICAL_PACKET,2026-07-16,2026-07-16T11:36:00+00:00,2026-07-16T13:30:00+00:00,114.0,short,TP,TP,21.0,21.0,21.0,21.0,21.0,21.0,3.314275551632818,24.185724448367186,-50.0,-25.955832485262363,-75.95583248526236,1rr|build_years|127_upper|2018-07-03 07:36:00-04:00,2018-07-03,2018-07-03 07:36:00-04:00,2018-07-03 09:30:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,9,SYNTHETIC,HISTORICAL_PACKET,2026-07-17,2026-07-17T07:37:00+00:00,2026-07-17T08:26:00+00:00,49.0,short,BE,BE,-0.0,-0.0,-0.0,47.625,47.625,47.625,7.3953707738292,29.6046292261708,-50.0,-25.955832485262363,-75.95583248526236,1rr|validation|1167_upper|2022-07-18 03:37:00-04:00,2022-07-18,2022-07-18 03:37:00-04:00,2022-07-18 04:26:00-04:00,BE,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,10,SYNTHETIC,HISTORICAL_PACKET,2026-07-20,2026-07-20T12:13:00+00:00,2026-07-20T13:00:00+00:00,47.0,short,BE,BE,-0.0,-0.0,-0.0,42.0,42.0,42.0,18.409159656195698,5.590840343804302,-50.0,-25.955832485262363,-75.95583248526236,1rr|build_years|643_upper|2020-07-05 21:46:00-04:00,2020-07-06,2020-07-05 21:46:00-04:00,2020-07-05 22:33:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,11,SYNTHETIC,HISTORICAL_PACKET,2026-08-03,2026-08-03T03:02:00+00:00,2026-08-03T04:41:00+00:00,99.0,short,BE,BE,-0.0,-0.0,-0.0,8.25,8.25,8.25,2.817609359348353,9.432390640651647,-50.0,-25.955832485262363,-75.95583248526236,1rr|build_years|153_upper|2018-08-06 23:02:00-04:00,2018-08-07,2018-08-06 23:02:00-04:00,2018-08-07 00:41:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,12,SYNTHETIC,HISTORICAL_PACKET,2026-08-04,2026-08-04T09:02:00+00:00,2026-08-04T13:00:00+00:00,238.0,long,TP,TP,27.75,27.75,27.75,27.75,27.75,27.75,0.8968335536728773,29.853166446327123,-50.0,1.7941675147376372,-48.20583248526236,1rr|build_years|164_lower|2018-08-21 19:14:00-04:00,2018-08-22,2018-08-21 19:14:00-04:00,2018-08-21 23:12:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,13,SYNTHETIC,HISTORICAL_PACKET,2026-08-05,2026-08-05T00:27:00+00:00,2026-08-05T06:52:00+00:00,385.0,short,SL,SL,-40.875,-40.875,-40.875,40.875,40.875,40.875,42.49120652877173,16.758793471228273,-50.0,-39.08083248526236,-89.08083248526236,1rr|validation|1182_upper|2022-08-10 20:27:00-04:00,2022-08-11,2022-08-10 20:27:00-04:00,2022-08-11 02:52:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,14,SYNTHETIC,HISTORICAL_PACKET,2026-08-06,2026-08-06T11:13:00+00:00,2026-08-06T12:00:00+00:00,47.0,short,BE,BE,-0.0,-0.0,-0.0,7.125,7.125,7.125,0.3996850604999054,0.8503149395000946,-50.0,-39.08083248526236,-89.08083248526236,1rr|external_2013_2015|150_upper|2013-08-08 07:13:00-04:00,2013-08-08,2013-08-08 07:13:00-04:00,2013-08-08 08:00:00-04:00,BE,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,15,SYNTHETIC,HISTORICAL_PACKET,2026-08-07,2026-08-07T07:26:00+00:00,2026-08-07T08:02:00+00:00,36.0,long,SL,SL,-57.375,-57.375,-57.375,57.375,57.375,57.375,59.4978004469358,8.502199553064202,-50.0,-96.45583248526236,-146.45583248526236,1rr|validation|1192_lower|2022-08-22 03:26:00-04:00,2022-08-22,2022-08-22 03:26:00-04:00,2022-08-22 04:02:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,16,SYNTHETIC,HISTORICAL_PACKET,2026-08-10,2026-08-10T13:32:00+00:00,2026-08-10T13:40:00+00:00,8.0,short,SL,SL,-25.125,-25.125,-25.125,25.125,25.125,25.125,33.74732952618069,17.502670473819308,-50.0,-121.58083248526236,-171.58083248526236,1rr|validation|928_upper|2021-08-23 09:32:00-04:00,2021-08-23,2021-08-23 09:32:00-04:00,2021-08-23 09:40:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,17,SYNTHETIC,HISTORICAL_PACKET,2026-08-11,2026-08-11T13:03:00+00:00,2026-08-11T14:02:00+00:00,59.0,short,TP,TP,118.125,118.125,118.125,118.125,118.125,118.125,50.556116700368875,168.94388329963112,-50.0,-3.4558324852623628,-53.45583248526236,1rr|validation|1194_upper|2022-08-26 09:03:00-04:00,2022-08-26,2022-08-26 09:03:00-04:00,2022-08-26 10:02:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,18,SYNTHETIC,HISTORICAL_PACKET,2026-08-12,2026-08-12T12:06:00+00:00,2026-08-12T13:00:00+00:00,54.0,short,BE,BE,-0.0,-0.0,-0.0,17.25,17.25,17.25,4.000110909319119,8.749889090680881,-50.0,-3.4558324852623628,-53.45583248526236,1rr|build_years|669_upper|2020-08-17 19:31:00-04:00,2020-08-18,2020-08-17 19:31:00-04:00,2020-08-17 20:25:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,19,SYNTHETIC,HISTORICAL_PACKET,2026-08-13,2026-08-13T13:35:00+00:00,2026-08-13T13:44:00+00:00,9.0,short,TP,TP,7.5,7.5,7.5,7.5,7.5,7.5,4.06749649869289,11.18250350130711,-50.0,4.044167514737637,-45.95583248526236,1rr|build_years|146_upper|2018-08-07 09:35:00-04:00,2018-08-07,2018-08-07 09:35:00-04:00,2018-08-07 09:44:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,20,SYNTHETIC,HISTORICAL_PACKET,2026-08-14,2026-08-14T07:50:00+00:00,2026-08-14T08:07:00+00:00,17.0,long,SL,SL,-6.375,-6.375,-6.375,6.375,6.375,6.375,7.392993729152295,2.3570062708477053,-50.0,-2.3308324852623628,-52.33083248526236,1rr|external_2013_2015|163_lower|2013-08-27 03:50:00-04:00,2013-08-27,2013-08-27 03:50:00-04:00,2013-08-27 04:07:00-04:00,SL,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,21,SYNTHETIC,HISTORICAL_PACKET,2026-08-17,2026-08-17T13:31:00+00:00,2026-08-17T14:20:00+00:00,49.0,short,BE,BE,-0.0,-0.0,-0.0,93.375,93.375,93.375,30.6106694054979,30.8893305945021,-50.0,-2.3308324852623628,-52.33083248526236,1rr|build_years|670_upper|2020-08-13 09:31:00-04:00,2020-08-13,2020-08-13 09:31:00-04:00,2020-08-13 10:20:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,24,22,SYNTHETIC,HISTORICAL_PACKET,2026-08-18,2026-08-18T10:04:00+00:00,2026-08-18T14:17:00+00:00,253.0,short,TP,TP,80.625,80.625,80.625,80.625,80.625,80.625,43.15665972102579,81.34334027897421,-50.0,78.29416751473764,28.294167514737637,1rr|validation|1180_upper|2022-08-04 06:04:00-04:00,2022-08-04,2022-08-04 06:04:00-04:00,2022-08-04 10:17:00-04:00,TP,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,25,1,REALIZED,EXECUTED_TRADE,2026-07-07,,,,,TP,TP,150.0,150.0,150.0,,,,,,150.0,0.0,150.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,25,2,REALIZED,EXECUTED_TRADE,2026-07-08,,,,,SL,SL,-200.0,-200.0,-200.0,,,,,,-50.0,0.0,-50.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,25,3,SYNTHETIC,HISTORICAL_PACKET,2026-07-09,2026-07-09T11:54:00+00:00,2026-07-09T13:00:00+00:00,66.0,short,SL,SL,-12.375,-12.375,-12.375,12.375,12.375,12.375,13.315675775947966,1.184324224052034,-50.0,-12.375,-62.375,1rr|build_years|123_upper|2018-07-08 20:08:00-04:00,2018-07-09,2018-07-08 20:08:00-04:00,2018-07-08 21:14:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,25,4,SYNTHETIC,HISTORICAL_PACKET,2026-07-10,2026-07-10T13:45:00+00:00,2026-07-10T15:33:00+00:00,108.0,long,SL,SL,-75.375,-75.375,-75.375,75.375,75.375,75.375,77.57686467327949,49.92313532672051,-50.0,-87.75,-137.75,1rr|validation|1171_lower|2022-07-26 09:45:00-04:00,2022-07-26,2022-07-26 09:45:00-04:00,2022-07-26 11:33:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
1rr,25,5,SYNTHETIC,HISTORICAL_PACKET,2026-07-13,2026-07-13T08:27:00+00:00,2026-07-13T11:42:00+00:00,195.0,short,BE,BE,-0.0,-0.0,-0.0,43.875,43.875,43.875,6.2573869034804375,28.492613096519563,-50.0,-87.75,-137.75,1rr|build_years|641_upper|2020-07-02 04:27:00-04:00,2020-07-02,2020-07-02 04:27:00-04:00,2020-07-02 07:42:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.5683691646950209,stable,current
