path_id,plan_key,event_order,month_index,date,stage,event,amount,balance,floor,attempt,note,strategy_path_id,account_path_id,prefix_application_basis
137,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,34,137,ACCOUNT_STATE_BEFORE_PREFIX
139,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,34,139,ACCOUNT_STATE_BEFORE_PREFIX
139,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,34,139,ACCOUNT_STATE_BEFORE_PREFIX
141,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,35,141,ACCOUNT_STATE_BEFORE_PREFIX
141,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,35,141,ACCOUNT_STATE_BEFORE_PREFIX
142,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-14,funded,payout,900.0,51000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=1000.00; trader_profit_split=0.90,35,142,ACCOUNT_STATE_BEFORE_PREFIX
143,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,35,143,ACCOUNT_STATE_BEFORE_PREFIX
143,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,35,143,ACCOUNT_STATE_BEFORE_PREFIX
145,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48800.0,48000.0,1,Drawdown breached,36,145,ACCOUNT_STATE_BEFORE_PREFIX
145,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48000.0,1,capital budget exhausted or rebuys disabled,36,145,ACCOUNT_STATE_BEFORE_PREFIX
147,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48800.0,48250.0,1,Drawdown breached,36,147,ACCOUNT_STATE_BEFORE_PREFIX
147,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48250.0,1,capital budget exhausted or rebuys disabled,36,147,ACCOUNT_STATE_BEFORE_PREFIX
149,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,37,149,ACCOUNT_STATE_BEFORE_PREFIX
149,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,37,149,ACCOUNT_STATE_BEFORE_PREFIX
151,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,37,151,ACCOUNT_STATE_BEFORE_PREFIX
151,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,37,151,ACCOUNT_STATE_BEFORE_PREFIX
153,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,38,153,ACCOUNT_STATE_BEFORE_PREFIX
153,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,38,153,ACCOUNT_STATE_BEFORE_PREFIX
155,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,38,155,ACCOUNT_STATE_BEFORE_PREFIX
155,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,38,155,ACCOUNT_STATE_BEFORE_PREFIX
157,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,funded_failed,0.0,49200.0,48800.0,1,Drawdown breached,39,157,ACCOUNT_STATE_BEFORE_PREFIX
157,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49200.0,48800.0,1,capital budget exhausted or rebuys disabled,39,157,ACCOUNT_STATE_BEFORE_PREFIX
159,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-16,funded,funded_failed,0.0,49200.0,49050.0,1,Drawdown breached,39,159,ACCOUNT_STATE_BEFORE_PREFIX
159,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49200.0,49050.0,1,capital budget exhausted or rebuys disabled,39,159,ACCOUNT_STATE_BEFORE_PREFIX
161,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,40,161,ACCOUNT_STATE_BEFORE_PREFIX
161,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,40,161,ACCOUNT_STATE_BEFORE_PREFIX
163,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,40,163,ACCOUNT_STATE_BEFORE_PREFIX
163,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,40,163,ACCOUNT_STATE_BEFORE_PREFIX
165,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,41,165,ACCOUNT_STATE_BEFORE_PREFIX
165,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,41,165,ACCOUNT_STATE_BEFORE_PREFIX
167,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,41,167,ACCOUNT_STATE_BEFORE_PREFIX
167,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,41,167,ACCOUNT_STATE_BEFORE_PREFIX
169,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,42,169,ACCOUNT_STATE_BEFORE_PREFIX
169,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,42,169,ACCOUNT_STATE_BEFORE_PREFIX
170,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-12,funded,payout,900.0,51000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=1000.00; trader_profit_split=0.90,42,170,ACCOUNT_STATE_BEFORE_PREFIX
171,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,42,171,ACCOUNT_STATE_BEFORE_PREFIX
171,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,42,171,ACCOUNT_STATE_BEFORE_PREFIX
173,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-03,funded,funded_failed,0.0,49200.0,48800.0,1,Drawdown breached,43,173,ACCOUNT_STATE_BEFORE_PREFIX
173,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49200.0,48800.0,1,capital budget exhausted or rebuys disabled,43,173,ACCOUNT_STATE_BEFORE_PREFIX
175,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,43,175,ACCOUNT_STATE_BEFORE_PREFIX
175,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,43,175,ACCOUNT_STATE_BEFORE_PREFIX
177,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-17,funded,payout,1500.0,52100.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,44,177,ACCOUNT_STATE_BEFORE_PREFIX
177,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,payout,1500.0,53254.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,44,177,ACCOUNT_STATE_BEFORE_PREFIX
179,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,44,179,ACCOUNT_STATE_BEFORE_PREFIX
179,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,44,179,ACCOUNT_STATE_BEFORE_PREFIX
181,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,45,181,ACCOUNT_STATE_BEFORE_PREFIX
181,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,45,181,ACCOUNT_STATE_BEFORE_PREFIX
183,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,45,183,ACCOUNT_STATE_BEFORE_PREFIX
183,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,45,183,ACCOUNT_STATE_BEFORE_PREFIX
185,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,46,185,ACCOUNT_STATE_BEFORE_PREFIX
185,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,46,185,ACCOUNT_STATE_BEFORE_PREFIX
187,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,46,187,ACCOUNT_STATE_BEFORE_PREFIX
187,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,46,187,ACCOUNT_STATE_BEFORE_PREFIX
189,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,47,189,ACCOUNT_STATE_BEFORE_PREFIX
189,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,47,189,ACCOUNT_STATE_BEFORE_PREFIX
191,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,47,191,ACCOUNT_STATE_BEFORE_PREFIX
191,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,47,191,ACCOUNT_STATE_BEFORE_PREFIX
193,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,48,193,ACCOUNT_STATE_BEFORE_PREFIX
193,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,48,193,ACCOUNT_STATE_BEFORE_PREFIX
195,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,48,195,ACCOUNT_STATE_BEFORE_PREFIX
195,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,48,195,ACCOUNT_STATE_BEFORE_PREFIX
197,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,49,197,ACCOUNT_STATE_BEFORE_PREFIX
197,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,49,197,ACCOUNT_STATE_BEFORE_PREFIX
198,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-04,funded,payout,945.0,51050.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=1050.00; trader_profit_split=0.90,49,198,ACCOUNT_STATE_BEFORE_PREFIX
199,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,49,199,ACCOUNT_STATE_BEFORE_PREFIX
199,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,49,199,ACCOUNT_STATE_BEFORE_PREFIX
200,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-17,funded,funded_failed,0.0,48200.0,48000.0,1,Drawdown breached,50,200,ACCOUNT_STATE_BEFORE_PREFIX
200,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48200.0,48000.0,1,capital budget exhausted or rebuys disabled,50,200,ACCOUNT_STATE_BEFORE_PREFIX
201,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,50,201,ACCOUNT_STATE_BEFORE_PREFIX
201,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,50,201,ACCOUNT_STATE_BEFORE_PREFIX
202,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-14,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,50,202,ACCOUNT_STATE_BEFORE_PREFIX
202,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,50,202,ACCOUNT_STATE_BEFORE_PREFIX
203,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,50,203,ACCOUNT_STATE_BEFORE_PREFIX
203,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,50,203,ACCOUNT_STATE_BEFORE_PREFIX
205,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-17,funded,payout,1500.0,52754.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,51,205,ACCOUNT_STATE_BEFORE_PREFIX
205,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-12,funded,payout,1500.0,56454.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,51,205,ACCOUNT_STATE_BEFORE_PREFIX
206,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-06,funded,payout,1018.575,51131.75,50000.0,1,Payout taken; consistency state reset; gross_account_debit=1131.75; trader_profit_split=0.90,51,206,ACCOUNT_STATE_BEFORE_PREFIX
207,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,51,207,ACCOUNT_STATE_BEFORE_PREFIX
207,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,51,207,ACCOUNT_STATE_BEFORE_PREFIX
209,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,52,209,ACCOUNT_STATE_BEFORE_PREFIX
209,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,52,209,ACCOUNT_STATE_BEFORE_PREFIX
211,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,52,211,ACCOUNT_STATE_BEFORE_PREFIX
211,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,52,211,ACCOUNT_STATE_BEFORE_PREFIX
213,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,53,213,ACCOUNT_STATE_BEFORE_PREFIX
213,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,53,213,ACCOUNT_STATE_BEFORE_PREFIX
215,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,53,215,ACCOUNT_STATE_BEFORE_PREFIX
215,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,53,215,ACCOUNT_STATE_BEFORE_PREFIX
217,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,48800.0,48000.0,1,Drawdown breached,54,217,ACCOUNT_STATE_BEFORE_PREFIX
217,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48000.0,1,capital budget exhausted or rebuys disabled,54,217,ACCOUNT_STATE_BEFORE_PREFIX
219,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,54,219,ACCOUNT_STATE_BEFORE_PREFIX
219,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,54,219,ACCOUNT_STATE_BEFORE_PREFIX
221,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,55,221,ACCOUNT_STATE_BEFORE_PREFIX
221,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,55,221,ACCOUNT_STATE_BEFORE_PREFIX
223,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,55,223,ACCOUNT_STATE_BEFORE_PREFIX
223,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,55,223,ACCOUNT_STATE_BEFORE_PREFIX
224,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-18,funded,funded_failed,0.0,48200.0,48000.0,1,Drawdown breached,56,224,ACCOUNT_STATE_BEFORE_PREFIX
224,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48200.0,48000.0,1,capital budget exhausted or rebuys disabled,56,224,ACCOUNT_STATE_BEFORE_PREFIX
225,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,56,225,ACCOUNT_STATE_BEFORE_PREFIX
225,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,56,225,ACCOUNT_STATE_BEFORE_PREFIX
226,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-17,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,56,226,ACCOUNT_STATE_BEFORE_PREFIX
226,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,56,226,ACCOUNT_STATE_BEFORE_PREFIX
227,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,56,227,ACCOUNT_STATE_BEFORE_PREFIX
227,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,56,227,ACCOUNT_STATE_BEFORE_PREFIX
229,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,57,229,ACCOUNT_STATE_BEFORE_PREFIX
229,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,57,229,ACCOUNT_STATE_BEFORE_PREFIX
231,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,57,231,ACCOUNT_STATE_BEFORE_PREFIX
231,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,57,231,ACCOUNT_STATE_BEFORE_PREFIX
233,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-04,funded,payout,700.0,52100.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=700.00; trader_profit_split=1.00,58,233,ACCOUNT_STATE_BEFORE_PREFIX
233,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-10,funded,funded_failed,0.0,50500.0,50100.0,1,Drawdown breached,58,233,ACCOUNT_STATE_BEFORE_PREFIX
233,Apex Trader Funding - EOD PA 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50500.0,50100.0,1,capital budget exhausted or rebuys disabled,58,233,ACCOUNT_STATE_BEFORE_PREFIX
235,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-04,funded,payout,1260.0,51400.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=1400.00; trader_profit_split=0.90,58,235,ACCOUNT_STATE_BEFORE_PREFIX
235,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-06,funded,funded_failed,0.0,50600.0,50000.0,1,Drawdown breached,58,235,ACCOUNT_STATE_BEFORE_PREFIX
235,Alpha Futures - Advanced 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50600.0,50000.0,1,capital budget exhausted or rebuys disabled,58,235,ACCOUNT_STATE_BEFORE_PREFIX
237,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-06,funded,funded_failed,0.0,49200.0,48800.0,1,Drawdown breached,59,237,ACCOUNT_STATE_BEFORE_PREFIX
237,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49200.0,48800.0,1,capital budget exhausted or rebuys disabled,59,237,ACCOUNT_STATE_BEFORE_PREFIX
239,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,59,239,ACCOUNT_STATE_BEFORE_PREFIX
239,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,59,239,ACCOUNT_STATE_BEFORE_PREFIX
241,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-07,funded,payout,1100.0,52100.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1100.00; trader_profit_split=1.00,60,241,ACCOUNT_STATE_BEFORE_PREFIX
243,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,60,243,ACCOUNT_STATE_BEFORE_PREFIX
243,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,60,243,ACCOUNT_STATE_BEFORE_PREFIX
245,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-10,funded,funded_failed,0.0,50800.0,50100.0,1,Drawdown breached,61,245,ACCOUNT_STATE_BEFORE_PREFIX
245,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50800.0,50100.0,1,capital budget exhausted or rebuys disabled,61,245,ACCOUNT_STATE_BEFORE_PREFIX
247,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-10,funded,funded_failed,0.0,50800.0,50000.0,1,Drawdown breached,61,247,ACCOUNT_STATE_BEFORE_PREFIX
247,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50800.0,50000.0,1,capital budget exhausted or rebuys disabled,61,247,ACCOUNT_STATE_BEFORE_PREFIX
249,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-05,funded,funded_failed,0.0,50400.0,50000.0,1,Drawdown breached,62,249,ACCOUNT_STATE_BEFORE_PREFIX
249,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50400.0,50000.0,1,capital budget exhausted or rebuys disabled,62,249,ACCOUNT_STATE_BEFORE_PREFIX
251,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-05,funded,funded_failed,0.0,50400.0,50000.0,1,Drawdown breached,62,251,ACCOUNT_STATE_BEFORE_PREFIX
251,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50400.0,50000.0,1,capital budget exhausted or rebuys disabled,62,251,ACCOUNT_STATE_BEFORE_PREFIX
253,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-17,funded,funded_failed,0.0,49854.0,49454.0,1,Drawdown breached,63,253,ACCOUNT_STATE_BEFORE_PREFIX
253,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49854.0,49454.0,1,capital budget exhausted or rebuys disabled,63,253,ACCOUNT_STATE_BEFORE_PREFIX
255,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,63,255,ACCOUNT_STATE_BEFORE_PREFIX
255,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,63,255,ACCOUNT_STATE_BEFORE_PREFIX
257,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,64,257,ACCOUNT_STATE_BEFORE_PREFIX
257,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,64,257,ACCOUNT_STATE_BEFORE_PREFIX
259,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,64,259,ACCOUNT_STATE_BEFORE_PREFIX
259,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,64,259,ACCOUNT_STATE_BEFORE_PREFIX
